date,location,sample,date_sample,event,before event,after event,medium,label,count,coef,week,doy,year,color,image
17.07.23,VNX,VNX6,"('17/7/2023', 'VNX6')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,29,198,2023,Turquoise,IMG_3606.JPG
17.07.23,VNX,VNX6,"('17/7/2023', 'VNX6')",FALSE,TRUE,TRUE,ECC-A,Coliform,22,100,29,198,2023,Pink,IMG_3606.JPG
17.07.23,SVT,SVT1,"('17/7/2023', 'SVT1')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3593.JPG
17.07.23,SVT,SVT1,"('17/7/2023', 'SVT1')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,29,198,2023,Turquoise,IMG_3593.JPG
17.07.23,SVT,SVT1,"('17/7/2023', 'SVT1')",FALSE,TRUE,TRUE,ECC-A,Coliform,18,100,29,198,2023,Pink,IMG_3593.JPG
17.07.23,SVT,SVT2,"('17/7/2023', 'SVT2')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3594.JPG
17.07.23,SVT,SVT2,"('17/7/2023', 'SVT2')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,29,198,2023,Turquoise,IMG_3594.JPG
17.07.23,SVT,SVT2,"('17/7/2023', 'SVT2')",FALSE,TRUE,TRUE,ECC-A,Coliform,14,100,29,198,2023,Pink,IMG_3594.JPG
17.07.23,SVT,SVT3,"('17/7/2023', 'SVT3')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,1,100,29,198,2023,Dark Blue,IMG_3595.JPG
17.07.23,SVT,SVT3,"('17/7/2023', 'SVT3')",FALSE,TRUE,TRUE,ECC-A,Other,1,100,29,198,2023,Turquoise,IMG_3595.JPG
17.07.23,SVT,SVT3,"('17/7/2023', 'SVT3')",FALSE,TRUE,TRUE,ECC-A,Coliform,23,100,29,198,2023,Pink,IMG_3595.JPG
17.07.23,SVT,SVT4,"('17/7/2023', 'SVT4')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3596.JPG
17.07.23,SVT,SVT4,"('17/7/2023', 'SVT4')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,29,198,2023,Turquoise,IMG_3596.JPG
17.07.23,SVT,SVT4,"('17/7/2023', 'SVT4')",FALSE,TRUE,TRUE,ECC-A,Coliform,24,100,29,198,2023,Pink,IMG_3596.JPG
17.07.23,SVT,SVT5,"('17/7/2023', 'SVT5')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3597.JPG
17.07.23,SVT,SVT5,"('17/7/2023', 'SVT5')",FALSE,TRUE,TRUE,ECC-A,Other,3,100,29,198,2023,Turquoise,IMG_3597.JPG
17.07.23,SVT,SVT5,"('17/7/2023', 'SVT5')",FALSE,TRUE,TRUE,ECC-A,Coliform,30,100,29,198,2023,Pink,IMG_3597.JPG
17.07.23,SVT,SVT6,"('17/7/2023', 'SVT6')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3598.JPG
17.07.23,SVT,SVT6,"('17/7/2023', 'SVT6')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,29,198,2023,Turquoise,IMG_3598.JPG
17.07.23,SVT,SVT6,"('17/7/2023', 'SVT6')",FALSE,TRUE,TRUE,ECC-A,Coliform,22,100,29,198,2023,Pink,IMG_3598.JPG
17.07.23,MRD,MRD1,"('17/7/2023', 'MRD1')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3587.JPG
17.07.23,MRD,MRD1,"('17/7/2023', 'MRD1')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,29,198,2023,Turquoise,IMG_3587.JPG
17.07.23,MRD,MRD1,"('17/7/2023', 'MRD1')",FALSE,TRUE,TRUE,ECC-A,Coliform,26,100,29,198,2023,Pink,IMG_3587.JPG
17.07.23,MRD,MRD2,"('17/7/2023', 'MRD2')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3586.JPG
17.07.23,MRD,MRD2,"('17/7/2023', 'MRD2')",FALSE,TRUE,TRUE,ECC-A,Other,3,100,29,198,2023,Turquoise,IMG_3586.JPG
17.07.23,MRD,MRD2,"('17/7/2023', 'MRD2')",FALSE,TRUE,TRUE,ECC-A,Coliform,20,100,29,198,2023,Pink,IMG_3586.JPG
17.07.23,MRD,MRD3,"('17/7/2023', 'MRD3')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3587.JPG
17.07.23,MRD,MRD3,"('17/7/2023', 'MRD3')",FALSE,TRUE,TRUE,ECC-A,Other,2,100,29,198,2023,Turquoise,IMG_3587.JPG
17.07.23,MRD,MRD3,"('17/7/2023', 'MRD3')",FALSE,TRUE,TRUE,ECC-A,Coliform,12,100,29,198,2023,Pink,IMG_3587.JPG
17.07.23,MRD,MRD4,"('17/7/2023', 'MRD4')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3588.JPG
17.07.23,MRD,MRD4,"('17/7/2023', 'MRD4')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,29,198,2023,Turquoise,IMG_3588.JPG
17.07.23,MRD,MRD4,"('17/7/2023', 'MRD4')",FALSE,TRUE,TRUE,ECC-A,Coliform,24,100,29,198,2023,Pink,IMG_3588.JPG
17.07.23,MRD,MRD5,"('17/7/2023', 'MRD5')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3589.JPG
17.07.23,MRD,MRD5,"('17/7/2023', 'MRD5')",FALSE,TRUE,TRUE,ECC-A,Other,3,100,29,198,2023,Turquoise,IMG_3589.JPG
17.07.23,MRD,MRD5,"('17/7/2023', 'MRD5')",FALSE,TRUE,TRUE,ECC-A,Coliform,15,100,29,198,2023,Pink,IMG_3589.JPG
17.07.23,MRD,MRD6,"('17/7/2023', 'MRD6')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3590.JPG
17.07.23,MRD,MRD6,"('17/7/2023', 'MRD6')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,29,198,2023,Turquoise,IMG_3590.JPG
17.07.23,MRD,MRD6,"('17/7/2023', 'MRD6')",FALSE,TRUE,TRUE,ECC-A,Coliform,27,100,29,198,2023,Pink,IMG_3590.JPG
17.07.23,MRD,MRDE,"('17/7/2023', 'MRDE')",FALSE,TRUE,TRUE,ECC,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3591.JPG
17.07.23,MRD,MRDE,"('17/7/2023', 'MRDE')",FALSE,TRUE,TRUE,ECC,Other,1,100,29,198,2023,Turquoise,IMG_3591.JPG
17.07.23,MRD,MRDE,"('17/7/2023', 'MRDE')",FALSE,TRUE,TRUE,ECC,Coliform,56,100,29,198,2023,Pink,IMG_3591.JPG
17.07.23,MRD,MRDE,"('17/7/2023', 'MRDE')",FALSE,TRUE,TRUE,E coli,Other,6,100,29,198,2023,Turquoise,IMG_3592.JPG
17.07.23,SVT,SVTE,"('17/7/2023', 'SVTE')",FALSE,TRUE,TRUE,E coli,Other,3,100,29,198,2023,Turquoise,IMG_3600.JPG
17.07.23,SVT,SVTE,"('17/7/2023', 'SVTE')",FALSE,TRUE,TRUE,ECC,Bioindicator,0,100,29,198,2023,Dark Blue,IMG_3599.JPG
17.07.23,SVT,SVTE,"('17/7/2023', 'SVTE')",FALSE,TRUE,TRUE,ECC,Other,0,100,29,198,2023,Turquoise,IMG_3599.JPG
17.07.23,SVT,SVTE,"('17/7/2023', 'SVTE')",FALSE,TRUE,TRUE,ECC,Coliform,32,100,29,198,2023,Pink,IMG_3599.JPG
17.07.23,VNX,VNXE,"('17/7/2023', 'VNXE')",FALSE,TRUE,TRUE,ECC,Bioindicator,4,100,29,198,2023,Dark Blue,IMG_3607.JPG
17.07.23,VNX,VNXE,"('17/7/2023', 'VNXE')",FALSE,TRUE,TRUE,ECC,Other,0,100,29,198,2023,Turquoise,IMG_3607.JPG
17.07.23,VNX,VNXE,"('17/7/2023', 'VNXE')",FALSE,TRUE,TRUE,ECC,Coliform,23,100,29,198,2023,Pink,IMG_3607.JPG
17.07.23,VNX,VNXE,"('17/7/2023', 'VNXE')",FALSE,TRUE,TRUE,E coli,Other,13,100,29,198,2023,Turquoise,IMG_3608.JPG
24.07.23,VNX,VNX1,"('24/7/2023', 'VNX1')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,1,100,30,205,2023,Dark Blue,20230726_220930.jpg
24.07.23,VNX,VNX1,"('24/7/2023', 'VNX1')",FALSE,TRUE,TRUE,ECC-A,Other,12,100,30,205,2023,Turquoise,20230726_220930.jpg
24.07.23,VNX,VNX1,"('24/7/2023', 'VNX1')",FALSE,TRUE,TRUE,ECC-A,Coliform,26,100,30,205,2023,Pink,20230726_220930.jpg
24.07.23,VNX,VNX2,"('24/7/2023', 'VNX2')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_220932.jpg
24.07.23,VNX,VNX2,"('24/7/2023', 'VNX2')",FALSE,TRUE,TRUE,ECC-A,Other,4,100,30,205,2023,Turquoise,20230726_220932.jpg
24.07.23,VNX,VNX2,"('24/7/2023', 'VNX2')",FALSE,TRUE,TRUE,ECC-A,Coliform,40,100,30,205,2023,Pink,20230726_220932.jpg
24.07.23,VNX,VNX3,"('24/7/2023', 'VNX3')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,1,100,30,205,2023,Dark Blue,20230726_220934.jpg
24.07.23,VNX,VNX3,"('24/7/2023', 'VNX3')",FALSE,TRUE,TRUE,ECC-A,Other,38,100,30,205,2023,Turquoise,20230726_220934.jpg
24.07.23,VNX,VNX3,"('24/7/2023', 'VNX3')",FALSE,TRUE,TRUE,ECC-A,Coliform,38,100,30,205,2023,Pink,20230726_220934.jpg
24.07.23,VNX,VNX4,"('24/7/2023', 'VNX4')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_220936.jpg
24.07.23,VNX,VNX4,"('24/7/2023', 'VNX4')",FALSE,TRUE,TRUE,ECC-A,Other,1,100,30,205,2023,Turquoise,20230726_220936.jpg
24.07.23,VNX,VNX4,"('24/7/2023', 'VNX4')",FALSE,TRUE,TRUE,ECC-A,Coliform,27,100,30,205,2023,Pink,20230726_220936.jpg
24.07.23,VNX,VNX5,"('24/7/2023', 'VNX5')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,1,100,30,205,2023,Dark Blue,20230726_220938.jpg
24.07.23,VNX,VNX5,"('24/7/2023', 'VNX5')",FALSE,TRUE,TRUE,ECC-A,Other,4,100,30,205,2023,Turquoise,20230726_220938.jpg
24.07.23,VNX,VNX5,"('24/7/2023', 'VNX5')",FALSE,TRUE,TRUE,ECC-A,Coliform,22,100,30,205,2023,Pink,20230726_220938.jpg
24.07.23,VNX,VNX6,"('24/7/2023', 'VNX6')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,2,100,30,205,2023,Dark Blue,20230726_220940.jpg
24.07.23,VNX,VNX6,"('24/7/2023', 'VNX6')",FALSE,TRUE,TRUE,ECC-A,Other,3,100,30,205,2023,Turquoise,20230726_220940.jpg
24.07.23,VNX,VNX6,"('24/7/2023', 'VNX6')",FALSE,TRUE,TRUE,ECC-A,Coliform,17,100,30,205,2023,Pink,20230726_220940.jpg
24.07.23,SVT,SVT1,"('24/7/2023', 'SVT1')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_220410.jpg
24.07.23,SVT,SVT1,"('24/7/2023', 'SVT1')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,30,205,2023,Turquoise,20230726_220410.jpg
24.07.23,SVT,SVT1,"('24/7/2023', 'SVT1')",FALSE,TRUE,TRUE,ECC-A,Coliform,20,100,30,205,2023,Pink,20230726_220410.jpg
24.07.23,SVT,SVT2,"('24/7/2023', 'SVT2')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_220413.jpg
24.07.23,SVT,SVT2,"('24/7/2023', 'SVT2')",FALSE,TRUE,TRUE,ECC-A,Other,14,100,30,205,2023,Turquoise,20230726_220413.jpg
24.07.23,SVT,SVT2,"('24/7/2023', 'SVT2')",FALSE,TRUE,TRUE,ECC-A,Coliform,13,100,30,205,2023,Pink,20230726_220413.jpg
24.07.23,SVT,SVT3,"('24/7/2023', 'SVT3')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_220416.jpg
24.07.23,SVT,SVT3,"('24/7/2023', 'SVT3')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,30,205,2023,Turquoise,20230726_220416.jpg
24.07.23,SVT,SVT3,"('24/7/2023', 'SVT3')",FALSE,TRUE,TRUE,ECC-A,Coliform,17,100,30,205,2023,Pink,20230726_220416.jpg
24.07.23,SVT,SVT4,"('24/7/2023', 'SVT4')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_220420.jpg
24.07.23,SVT,SVT4,"('24/7/2023', 'SVT4')",FALSE,TRUE,TRUE,ECC-A,Other,3,100,30,205,2023,Turquoise,20230726_220420.jpg
24.07.23,SVT,SVT4,"('24/7/2023', 'SVT4')",FALSE,TRUE,TRUE,ECC-A,Coliform,21,100,30,205,2023,Pink,20230726_220420.jpg
24.07.23,SVT,SVT5,"('24/7/2023', 'SVT5')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,4,100,30,205,2023,Dark Blue,20230726_220422.jpg
24.07.23,SVT,SVT5,"('24/7/2023', 'SVT5')",FALSE,TRUE,TRUE,ECC-A,Other,7,100,30,205,2023,Turquoise,20230726_220422.jpg
24.07.23,SVT,SVT5,"('24/7/2023', 'SVT5')",FALSE,TRUE,TRUE,ECC-A,Coliform,19,100,30,205,2023,Pink,20230726_220422.jpg
24.07.23,SVT,SVT6,"('24/7/2023', 'SVT6')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,1,100,30,205,2023,Dark Blue,20230726_220425.jpg
24.07.23,SVT,SVT6,"('24/7/2023', 'SVT6')",FALSE,TRUE,TRUE,ECC-A,Other,6,100,30,205,2023,Turquoise,20230726_220425.jpg
24.07.23,SVT,SVT6,"('24/7/2023', 'SVT6')",FALSE,TRUE,TRUE,ECC-A,Coliform,11,100,30,205,2023,Pink,20230726_220425.jpg
24.07.23,MRD,MRD1,"('24/7/2023', 'MRD1')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_215817.jpg
24.07.23,MRD,MRD1,"('24/7/2023', 'MRD1')",FALSE,TRUE,TRUE,ECC-A,Other,7,100,30,205,2023,Turquoise,20230726_215817.jpg
24.07.23,MRD,MRD1,"('24/7/2023', 'MRD1')",FALSE,TRUE,TRUE,ECC-A,Coliform,25,100,30,205,2023,Pink,20230726_215817.jpg
24.07.23,MRD,MRD2,"('24/7/2023', 'MRD2')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_215819.jpg
24.07.23,MRD,MRD2,"('24/7/2023', 'MRD2')",FALSE,TRUE,TRUE,ECC-A,Other,1,100,30,205,2023,Turquoise,20230726_215819.jpg
24.07.23,MRD,MRD2,"('24/7/2023', 'MRD2')",FALSE,TRUE,TRUE,ECC-A,Coliform,27,100,30,205,2023,Pink,20230726_215819.jpg
24.07.23,MRD,MRD3,"('24/7/2023', 'MRD3')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_215821.jpg
24.07.23,MRD,MRD3,"('24/7/2023', 'MRD3')",FALSE,TRUE,TRUE,ECC-A,Other,2,100,30,205,2023,Turquoise,20230726_215821.jpg
24.07.23,MRD,MRD3,"('24/7/2023', 'MRD3')",FALSE,TRUE,TRUE,ECC-A,Coliform,22,100,30,205,2023,Pink,20230726_215821.jpg
24.07.23,MRD,MRD4,"('24/7/2023', 'MRD4')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,1,100,30,205,2023,Dark Blue,20230726_215824.jpg
24.07.23,MRD,MRD4,"('24/7/2023', 'MRD4')",FALSE,TRUE,TRUE,ECC-A,Other,4,100,30,205,2023,Turquoise,20230726_215824.jpg
24.07.23,MRD,MRD4,"('24/7/2023', 'MRD4')",FALSE,TRUE,TRUE,ECC-A,Coliform,19,100,30,205,2023,Pink,20230726_215824.jpg
24.07.23,MRD,MRD5,"('24/7/2023', 'MRD5')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_215827.jpg
24.07.23,MRD,MRD5,"('24/7/2023', 'MRD5')",FALSE,TRUE,TRUE,ECC-A,Other,11,100,30,205,2023,Turquoise,20230726_215827.jpg
24.07.23,MRD,MRD5,"('24/7/2023', 'MRD5')",FALSE,TRUE,TRUE,ECC-A,Coliform,18,100,30,205,2023,Pink,20230726_215827.jpg
24.07.23,MRD,MRD6,"('24/7/2023', 'MRD6')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,1,100,30,205,2023,Dark Blue,20230726_215829.jpg
24.07.23,MRD,MRD6,"('24/7/2023', 'MRD6')",FALSE,TRUE,TRUE,ECC-A,Other,9,100,30,205,2023,Turquoise,20230726_215829.jpg
24.07.23,MRD,MRD6,"('24/7/2023', 'MRD6')",FALSE,TRUE,TRUE,ECC-A,Coliform,28,100,30,205,2023,Pink,20230726_215829.jpg
24.07.23,MRD,MRDE,"('24/7/2023', 'MRDE')",FALSE,TRUE,TRUE,ECC,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_215831.jpg
24.07.23,MRD,MRDE,"('24/7/2023', 'MRDE')",FALSE,TRUE,TRUE,ECC,Other,5,100,30,205,2023,Turquoise,20230726_215831.jpg
24.07.23,MRD,MRDE,"('24/7/2023', 'MRDE')",FALSE,TRUE,TRUE,ECC,Coliform,66,100,30,205,2023,Pink,20230726_215831.jpg
24.07.23,MRD,MRDE,"('24/7/2023', 'MRDE')",FALSE,TRUE,TRUE,E coli,Other,11,100,30,205,2023,Turquoise,20230726_215834.jpg
24.07.23,SVT,SVTE,"('24/7/2023', 'SVTE')",FALSE,TRUE,TRUE,E coli,Other,6,100,30,205,2023,Turquoise,20230726_220431.jpg
24.07.23,SVT,SVTE,"('24/7/2023', 'SVTE')",FALSE,TRUE,TRUE,ECC,Bioindicator,0,100,30,205,2023,Dark Blue,20230726_220427.jpg
24.07.23,SVT,SVTE,"('24/7/2023', 'SVTE')",FALSE,TRUE,TRUE,ECC,Other,5,100,30,205,2023,Turquoise,20230726_220427.jpg
24.07.23,SVT,SVTE,"('24/7/2023', 'SVTE')",FALSE,TRUE,TRUE,ECC,Coliform,32,100,30,205,2023,Pink,20230726_220427.jpg
24.07.23,VNX,VNXE,"('24/7/2023', 'VNXE')",FALSE,TRUE,TRUE,ECC,Bioindicator,1,100,30,205,2023,Dark Blue,20230726_220942.jpg
24.07.23,VNX,VNXE,"('24/7/2023', 'VNXE')",FALSE,TRUE,TRUE,ECC,Other,16,100,30,205,2023,Turquoise,20230726_220942.jpg
24.07.23,VNX,VNXE,"('24/7/2023', 'VNXE')",FALSE,TRUE,TRUE,ECC,Coliform,53,100,30,205,2023,Pink,20230726_220942.jpg
24.07.23,VNX,VNXE,"('24/7/2023', 'VNXE')",FALSE,TRUE,TRUE,E coli,Other,18,100,30,205,2023,Turquoise,20230726_220946.jpg
31.07.23,VNX,VNX1,"('31/7/2023', 'VNX1')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225614.jpg
31.07.23,VNX,VNX1,"('31/7/2023', 'VNX1')",FALSE,TRUE,TRUE,ECC-A,Other,4,100,31,212,2023,Turquoise,20230802_225614.jpg
31.07.23,VNX,VNX1,"('31/7/2023', 'VNX1')",FALSE,TRUE,TRUE,ECC-A,Coliform,28,100,31,212,2023,Pink,20230802_225614.jpg
31.07.23,VNX,VNX2,"('31/7/2023', 'VNX2')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,1,100,31,212,2023,Dark Blue,20230802_225617.jpg
31.07.23,VNX,VNX2,"('31/7/2023', 'VNX2')",FALSE,TRUE,TRUE,ECC-A,Other,0,100,31,212,2023,Turquoise,20230802_225617.jpg
31.07.23,VNX,VNX2,"('31/7/2023', 'VNX2')",FALSE,TRUE,TRUE,ECC-A,Coliform,33,100,31,212,2023,Pink,20230802_225617.jpg
31.07.23,VNX,VNX3,"('31/7/2023', 'VNX3')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225619.jpg
31.07.23,VNX,VNX3,"('31/7/2023', 'VNX3')",FALSE,TRUE,TRUE,ECC-A,Other,3,100,31,212,2023,Turquoise,20230802_225619.jpg
31.07.23,VNX,VNX3,"('31/7/2023', 'VNX3')",FALSE,TRUE,TRUE,ECC-A,Coliform,26,100,31,212,2023,Pink,20230802_225619.jpg
31.07.23,VNX,VNX4,"('31/7/2023', 'VNX4')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225622.jpg
31.07.23,VNX,VNX4,"('31/7/2023', 'VNX4')",FALSE,TRUE,TRUE,ECC-A,Other,3,100,31,212,2023,Turquoise,20230802_225622.jpg
31.07.23,VNX,VNX4,"('31/7/2023', 'VNX4')",FALSE,TRUE,TRUE,ECC-A,Coliform,39,100,31,212,2023,Pink,20230802_225622.jpg
31.07.23,VNX,VNX5,"('31/7/2023', 'VNX5')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225624.jpg
31.07.23,VNX,VNX5,"('31/7/2023', 'VNX5')",FALSE,TRUE,TRUE,ECC-A,Other,1,100,31,212,2023,Turquoise,20230802_225624.jpg
31.07.23,VNX,VNX5,"('31/7/2023', 'VNX5')",FALSE,TRUE,TRUE,ECC-A,Coliform,37,100,31,212,2023,Pink,20230802_225624.jpg
31.07.23,VNX,VNX6,"('31/7/2023', 'VNX6')",FALSE,TRUE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225627.jpg
31.07.23,VNX,VNX6,"('31/7/2023', 'VNX6')",FALSE,TRUE,TRUE,ECC-A,Other,5,100,31,212,2023,Turquoise,20230802_225627.jpg
31.07.23,VNX,VNX6,"('31/7/2023', 'VNX6')",FALSE,TRUE,TRUE,ECC-A,Coliform,45,100,31,212,2023,Pink,20230802_225627.jpg
31.07.23,SVT,SVT1,"('31/7/2023', 'SVT1')",FALSE,FALSE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225310.jpg
31.07.23,SVT,SVT1,"('31/7/2023', 'SVT1')",FALSE,FALSE,TRUE,ECC-A,Other,0,100,31,212,2023,Turquoise,20230802_225310.jpg
31.07.23,SVT,SVT1,"('31/7/2023', 'SVT1')",FALSE,FALSE,TRUE,ECC-A,Coliform,15,100,31,212,2023,Pink,20230802_225310.jpg
31.07.23,SVT,SVT2,"('31/7/2023', 'SVT2')",FALSE,FALSE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225313.jpg
31.07.23,SVT,SVT2,"('31/7/2023', 'SVT2')",FALSE,FALSE,TRUE,ECC-A,Other,0,100,31,212,2023,Turquoise,20230802_225313.jpg
31.07.23,SVT,SVT2,"('31/7/2023', 'SVT2')",FALSE,FALSE,TRUE,ECC-A,Coliform,15,100,31,212,2023,Pink,20230802_225313.jpg
31.07.23,SVT,SVT3,"('31/7/2023', 'SVT3')",FALSE,FALSE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225315.jpg
31.07.23,SVT,SVT3,"('31/7/2023', 'SVT3')",FALSE,FALSE,TRUE,ECC-A,Other,1,100,31,212,2023,Turquoise,20230802_225315.jpg
31.07.23,SVT,SVT3,"('31/7/2023', 'SVT3')",FALSE,FALSE,TRUE,ECC-A,Coliform,9,100,31,212,2023,Pink,20230802_225315.jpg
31.07.23,SVT,SVT4,"('31/7/2023', 'SVT4')",FALSE,FALSE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225318.jpg
31.07.23,SVT,SVT4,"('31/7/2023', 'SVT4')",FALSE,FALSE,TRUE,ECC-A,Other,2,100,31,212,2023,Turquoise,20230802_225318.jpg
31.07.23,SVT,SVT4,"('31/7/2023', 'SVT4')",FALSE,FALSE,TRUE,ECC-A,Coliform,13,100,31,212,2023,Pink,20230802_225318.jpg
31.07.23,SVT,SVT5,"('31/7/2023', 'SVT5')",FALSE,FALSE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225320.jpg
31.07.23,SVT,SVT5,"('31/7/2023', 'SVT5')",FALSE,FALSE,TRUE,ECC-A,Other,1,100,31,212,2023,Turquoise,20230802_225320.jpg
31.07.23,SVT,SVT5,"('31/7/2023', 'SVT5')",FALSE,FALSE,TRUE,ECC-A,Coliform,13,100,31,212,2023,Pink,20230802_225320.jpg
31.07.23,SVT,SVT6,"('31/7/2023', 'SVT6')",FALSE,FALSE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_225322.jpg
31.07.23,SVT,SVT6,"('31/7/2023', 'SVT6')",FALSE,FALSE,TRUE,ECC-A,Other,1,100,31,212,2023,Turquoise,20230802_225322.jpg
31.07.23,SVT,SVT6,"('31/7/2023', 'SVT6')",FALSE,FALSE,TRUE,ECC-A,Coliform,12,100,31,212,2023,Pink,20230802_225322.jpg
31.07.23,MRD,MRD1,"('31/7/2023', 'MRD1')",FALSE,FALSE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_224838.jpg
31.07.23,MRD,MRD1,"('31/7/2023', 'MRD1')",FALSE,FALSE,TRUE,ECC-A,Other,5,100,31,212,2023,Turquoise,20230802_224838.jpg
31.07.23,MRD,MRD1,"('31/7/2023', 'MRD1')",FALSE,FALSE,TRUE,ECC-A,Coliform,23,100,31,212,2023,Pink,20230802_224838.jpg
31.07.23,MRD,MRD2,"('31/7/2023', 'MRD2')",FALSE,FALSE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_224840.jpg
31.07.23,MRD,MRD2,"('31/7/2023', 'MRD2')",FALSE,FALSE,TRUE,ECC-A,Other,4,100,31,212,2023,Turquoise,20230802_224840.jpg
31.07.23,MRD,MRD2,"('31/7/2023', 'MRD2')",FALSE,FALSE,TRUE,ECC-A,Coliform,24,100,31,212,2023,Pink,20230802_224840.jpg
31.07.23,MRD,MRD3,"('31/7/2023', 'MRD3')",FALSE,FALSE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_224842.jpg
31.07.23,MRD,MRD3,"('31/7/2023', 'MRD3')",FALSE,FALSE,TRUE,ECC-A,Other,5,100,31,212,2023,Turquoise,20230802_224842.jpg
31.07.23,MRD,MRD3,"('31/7/2023', 'MRD3')",FALSE,FALSE,TRUE,ECC-A,Coliform,35,100,31,212,2023,Pink,20230802_224842.jpg
31.07.23,MRD,MRD4,"('31/7/2023', 'MRD4')",FALSE,FALSE,TRUE,ECC-A,Bioindicator,0,100,31,212,2023,Dark Blue,20230802_224844.jpg
31.07.23,MRD,MRD4,"('31/7/2023', 'MRD4')",FALSE,FALSE,TRUE,ECC-A,Other,1,100,31,212,2023,Turquoise,20230802_224844.jpg
